time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
1.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.905, 347.461, 352.572,1.783, 0.786, -3.072,356.363, 23.413, 327.588,null,null,null,null,null,null
1.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,0.957, 347.453, 352.553,1.783, 0.786, -3.072,356.400, 23.355, 327.650,null,null,null,null,null,null
1.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.027, 347.493, 352.502,1.783, 0.786, -3.072,356.433, 23.329, 327.645,null,null,null,null,null,null
1.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.027, 347.493, 352.502,1.783, 0.786, -3.072,356.433, 23.329, 327.645,null,null,null,null,null,null
1.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.027, 347.493, 352.502,1.783, 0.786, -3.072,356.433, 23.329, 327.645,null,null,null,null,null,null
1.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.027, 347.493, 352.502,1.783, 0.786, -3.072,356.433, 23.329, 327.645,null,null,null,null,null,null
1.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.027, 347.493, 352.502,1.783, 0.786, -3.072,356.433, 23.329, 327.645,null,null,null,null,null,null
1.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.027, 347.493, 352.502,1.783, 0.786, -3.072,356.433, 23.329, 327.645,null,null,null,null,null,null
1.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.115, 347.510, 352.588,1.783, 0.786, -3.072,356.401, 23.327, 327.660,null,null,null,null,null,null
1.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.626, 1.245, -3.059,1.130, 347.530, 352.611,1.783, 0.786, -3.072,356.381, 23.328, 327.655,null,null,null,null,null,null
1.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.059,1.147, 347.664, 352.645,1.783, 0.786, -3.072,356.387, 23.320, 327.674,null,null,null,null,null,null
1.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
1.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
1.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
1.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
1.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
2.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.627, 1.245, -3.060,1.091, 347.692, 352.566,1.782, 0.786, -3.072,356.342, 23.317, 327.696,null,null,null,null,null,null
