time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
0.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
1.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
2.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
2.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
2.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.329, 1.273, -2.459,4.081, 4.741, 353.164,-0.274, 0.776, -2.230,10.851, 348.320, 14.811,-0.111, 1.085, 0.160,null,null,null
2.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.060, 4.822, 353.172,-0.274, 0.776, -2.231,10.987, 348.452, 14.641,-0.120, 1.097, 0.011,null,null,null
2.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.520,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.560,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.600,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.680,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.720,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.760,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.114, 4.870, 353.132,-0.274, 0.776, -2.231,10.985, 348.540, 14.636,null,null,null,null,null,null
2.840,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.273, -2.459,4.161, 4.926, 353.120,-0.274, 0.776, -2.231,10.995, 348.507, 14.658,-0.112, 1.090, 0.040,null,null,null
2.880,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.459,4.236, 4.973, 353.136,-0.274, 0.775, -2.231,11.075, 348.527, 14.631,-0.154, 1.124, -0.468,null,null,null
2.920,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.312, 5.021, 353.151,-0.274, 0.775, -2.232,11.156, 348.546, 14.604,-0.153, 1.122, -0.469,null,null,null
2.960,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.284, 5.081, 353.182,-0.274, 0.775, -2.232,11.168, 348.534, 14.595,null,null,null,null,null,null
3.000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.342, 4.982, 353.213,-0.274, 0.775, -2.231,11.049, 348.481, 14.590,-0.154, 1.120, -0.469,null,null,null
3.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.342, 4.982, 353.213,-0.274, 0.775, -2.231,11.049, 348.481, 14.590,-0.154, 1.120, -0.469,null,null,null
3.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.342, 4.982, 353.213,-0.274, 0.775, -2.231,11.049, 348.481, 14.590,-0.154, 1.120, -0.469,null,null,null
3.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.342, 4.982, 353.213,-0.274, 0.775, -2.231,11.049, 348.481, 14.590,-0.154, 1.120, -0.469,null,null,null
3.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.342, 4.982, 353.213,-0.274, 0.775, -2.231,11.049, 348.481, 14.590,-0.154, 1.120, -0.469,null,null,null
3.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.342, 4.982, 353.213,-0.274, 0.775, -2.231,11.049, 348.481, 14.590,-0.154, 1.120, -0.469,null,null,null
3.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.342, 4.982, 353.213,-0.274, 0.775, -2.231,11.049, 348.481, 14.590,-0.154, 1.120, -0.469,null,null,null
3.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.342, 4.982, 353.213,-0.274, 0.775, -2.231,11.049, 348.481, 14.590,-0.154, 1.120, -0.469,null,null,null
3.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.327, 1.272, -2.458,4.413, 5.007, 353.153,-0.274, 0.775, -2.231,10.947, 348.350, 14.598,null,null,null,null,null,null
3.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
3.440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-0.328, 1.272, -2.458,4.450, 4.979, 353.158,-0.274, 0.775, -2.231,10.946, 348.316, 14.649,null,null,null,null,null,null
