time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
0.575,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.581,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.587,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.593,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.599,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.605,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.611,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.617,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.623,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.629,-1.164, 1.436, -3.477,330.399, 284.495, 354.525,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.670,324.149, 71.926, 44.313,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.635,-1.165, 1.436, -3.477,330.443, 284.566, 354.503,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.238, 71.958, 44.392,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.641,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.647,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
0.654,-1.165, 1.436, -3.477,330.470, 284.601, 354.471,-1.605, 0.902, -3.174,49.208, 300.973, 178.552,null,null,null,null,null,null,-0.654, 0.973, -1.669,324.235, 71.935, 44.428,0.040, 0.794, -1.255,51.298, 296.707, 182.136,null,null,null,null,null,null
