time in s, LocalHeadX, LocalHeadY, LocalHeadZ,LocalHeadEulerX, LocalHeadEulerY, LocalHeadEulerZ, ControllerX, ControllerY, ControllerZ,ControllerEulerX, ControllerEulerY, ControllerEulerZ,PointerHead1X,PointerHead1Y,PointerHead1Z,PointerHand1X,PointerHand1Y,PointerHand1Z,RemoteHeadX, RemoteHeadY, RemoteHeadZ,RemoteHeadEulerX, RemoteHeadEulerY, RemoteHeadEulerZ, RemoteControllerX, RemoteontrollerY, RemoteControllerZ,ControllerEulerX, RemoteControllerEulerY, RemoteControllerEulerZ,PointerHead2X,PointerHead2Y,PointerHead2Z,PointerHand2X,PointerHand2Y,PointerHand2Z
1.040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.240,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.360,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
1.400,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.396, 1.511, -0.935,20.114, 65.374, 346.366,2.486, 0.936, -1.019,356.680, 278.494, 345.024,null,null,null,null,null,null
